Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
MATA,10,12,2019,M,22,N,S,20.0,0.73,0,9
MATA,10,12,2019,M,23,N,S,20.0,0.73,1,4
MATA,11,12,2019,X,0,N,S,20.0,0.73,0,1
MATA,11,12,2019,X,5,N,S,18.0,0.83,0,1
MATA,11,12,2019,X,6,N,S,18.0,0.83,7,3
MATA,11,12,2019,X,7,N,S,18.0,0.77,26,1
MATA,11,12,2019,X,8,N,S,19.0,0.73,42,4
MATA,11,12,2019,X,9,N,S,20.0,0.73,29,12
MATA,11,12,2019,X,10,N,S,21.0,0.69,31,28
MATA,11,12,2019,X,11,N,S,21.0,0.69,21,20
MATA,11,12,2019,X,12,N,S,22.0,0.64,24,23
MATA,11,12,2019,X,13,N,S,22.0,0.64,19,30
MATA,11,12,2019,X,14,N,S,21.0,0.69,13,37
MATA,11,12,2019,X,15,N,S,21.0,0.64,25,32
MATA,11,12,2019,X,16,N,S,20.0,0.73,48,23
MATA,11,12,2019,X,17,N,S,20.0,0.68,55,27
MATA,11,12,2019,X,18,N,S,19.0,0.68,36,32
MATA,11,12,2019,X,19,N,S,19.0,0.64,19,54
MATA,11,12,2019,X,20,N,S,19.0,0.64,4,40
MATA,11,12,2019,X,21,N,S,19.0,0.64,2,24
MATA,11,12,2019,X,22,N,S,18.0,0.68,1,5
MATA,11,12,2019,X,23,N,S,19.0,0.64,1,3
MATA,12,12,2019,J,0,N,S,18.0,0.68,0,1
MATA,12,12,2019,J,6,N,S,18.0,0.73,8,0
MATA,12,12,2019,J,7,N,S,18.0,0.73,25,3
MATA,12,12,2019,J,8,N,S,18.0,0.73,35,7
MATA,12,12,2019,J,9,N,S,19.0,0.68,42,9
MATA,12,12,2019,J,10,N,S,21.0,0.64,36,26
MATA,12,12,2019,J,11,N,S,21.0,0.64,29,30
MATA,12,12,2019,J,12,N,S,21.0,0.69,22,31
MATA,12,12,2019,J,13,N,S,21.0,0.69,17,34
MATA,12,12,2019,J,14,N,S,21.0,0.69,16,34
MATA,12,12,2019,J,15,N,S,21.0,0.64,35,30
MATA,12,12,2019,J,16,N,S,20.0,0.68,56,19
MATA,12,12,2019,J,17,N,S,20.0,0.68,44,32
MATA,12,12,2019,J,18,N,S,19.0,0.68,37,46
MATA,12,12,2019,J,19,N,S,19.0,0.64,30,46
MATA,12,12,2019,J,20,N,S,19.0,0.6,5,44
MATA,12,12,2019,J,21,N,S,19.0,0.64,4,23
MATA,12,12,2019,J,22,N,S,19.0,0.6,0,19
MATA,12,12,2019,J,23,N,S,18.0,0.56,0,4
MATA,13,12,2019,V,0,N,S,18.0,0.59,0,2
MATA,13,12,2019,V,6,N,S,18.0,0.59,8,0
MATA,13,12,2019,V,7,N,S,18.0,0.64,23,5
MATA,13,12,2019,V,8,N,S,18.0,0.56,31,6
MATA,13,12,2019,V,9,N,S,18.0,0.59,33,10
MATA,13,12,2019,V,10,N,S,19.0,0.56,24,18
MATA,13,12,2019,V,11,N,S,20.0,0.56,23,20
MATA,13,12,2019,V,12,N,S,20.0,0.56,24,30
MATA,13,12,2019,V,13,N,S,21.0,0.53,18,29
MATA,13,12,2019,V,14,N,S,21.0,0.53,18,31
MATA,13,12,2019,V,15,N,S,21.0,0.6,32,27
MATA,13,12,2019,V,16,N,S,21.0,0.53,34,11
MATA,13,12,2019,V,17,N,S,20.0,0.6,41,15
MATA,13,12,2019,V,18,N,S,19.0,0.6,29,42
MATA,13,12,2019,V,19,N,S,19.0,0.68,28,41
MATA,13,12,2019,V,20,N,S,19.0,0.68,12,45
MATA,13,12,2019,V,21,N,S,19.0,0.64,12,24
MATA,13,12,2019,V,22,N,S,19.0,0.6,1,13
MATA,13,12,2019,V,23,N,S,19.0,0.64,1,8
MATA,14,12,2019,S,0,N,N,19.0,0.64,0,12
MATA,14,12,2019,S,1,N,N,18.0,0.68,0,3
MATA,14,12,2019,S,7,N,N,19.0,0.73,1,0
MATA,14,12,2019,S,8,N,N,19.0,0.64,7,1
MATA,14,12,2019,S,9,N,N,21.0,0.6,9,5
MATA,14,12,2019,S,10,N,N,21.0,0.64,24,4
MATA,14,12,2019,S,11,N,N,22.0,0.64,22,6
MATA,14,12,2019,S,12,N,N,21.0,0.6,12,14
MATA,14,12,2019,S,13,N,N,21.0,0.69,13,19
MATA,14,12,2019,S,14,N,N,21.0,0.69,9,10
MATA,14,12,2019,S,15,N,N,21.0,0.69,5,4
MATA,14,12,2019,S,16,N,N,20.0,0.73,8,9
MATA,14,12,2019,S,17,N,N,20.0,0.73,18,14
MATA,14,12,2019,S,18,N,N,20.0,0.73,14,6
MATA,14,12,2019,S,19,N,N,20.0,0.73,13,15
MATA,14,12,2019,S,20,N,N,20.0,0.68,10,15
MATA,14,12,2019,S,21,N,N,19.0,0.78,11,10
MATA,14,12,2019,S,22,N,N,19.0,0.78,2,9
MATA,14,12,2019,S,23,N,N,19.0,0.78,0,9
MATA,15,12,2019,D,0,N,N,19.0,0.78,1,11
MATA,15,12,2019,D,1,N,N,19.0,0.78,1,3
MATA,15,12,2019,D,2,N,N,18.0,0.77,0,1
MATA,15,12,2019,D,8,N,N,17.0,0.77,0,1
MATA,15,12,2019,D,9,N,N,19.0,0.73,0,1
MATA,15,12,2019,D,10,N,N,19.0,0.73,15,3
MATA,15,12,2019,D,11,N,N,19.0,0.73,10,8
MATA,15,12,2019,D,12,N,N,20.0,0.68,8,6
MATA,15,12,2019,D,13,N,N,20.0,0.64,2,11
MATA,15,12,2019,D,14,N,N,20.0,0.64,5,7
MATA,15,12,2019,D,15,N,N,20.0,0.68,2,3
MATA,15,12,2019,D,16,N,N,20.0,0.68,2,2
MATA,15,12,2019,D,17,N,N,19.0,0.68,5,5
MATA,15,12,2019,D,18,N,N,18.0,0.73,2,0
MATA,15,12,2019,D,19,N,N,18.0,0.73,5,2
MATA,15,12,2019,D,20,N,N,18.0,0.73,2,10
MATA,15,12,2019,D,22,N,N,17.0,0.77,0,2
MATA,16,12,2019,L,0,N,S,16.0,0.72,0,1
MATA,16,12,2019,L,6,N,S,16.0,0.72,9,2
MATA,16,12,2019,L,7,N,S,15.0,0.67,15,4
MATA,16,12,2019,L,8,N,S,17.0,0.68,46,3
MATA,16,12,2019,L,9,N,S,20.0,0.64,55,15
MATA,16,12,2019,L,10,N,S,22.0,0.46,32,29
MATA,16,12,2019,L,11,N,S,22.0,0.5,23,23
MATA,16,12,2019,L,12,N,S,22.0,0.43,27,35
MATA,16,12,2019,L,13,N,S,21.0,0.6,19,29
MATA,16,12,2019,L,14,N,S,22.0,0.35,4,40
MATA,16,12,2019,L,15,N,S,22.0,0.38,29,34
MATA,16,12,2019,L,16,N,S,20.0,0.6,59,22
MATA,16,12,2019,L,17,N,S,20.0,0.46,57,29
MATA,16,12,2019,L,18,N,S,19.0,0.56,30,40
MATA,16,12,2019,L,19,N,S,18.0,0.64,19,49
MATA,16,12,2019,L,20,N,S,18.0,0.59,5,43
MATA,16,12,2019,L,21,N,S,17.0,0.72,1,23
MATA,16,12,2019,L,22,N,S,17.0,0.68,0,8
MATA,17,12,2019,M,0,N,S,16.0,0.72,0,1
MATA,17,12,2019,M,6,N,S,16.0,0.72,7,2
MATA,17,12,2019,M,7,N,S,16.0,0.72,23,1
MATA,17,12,2019,M,8,N,S,18.0,0.64,45,6
MATA,17,12,2019,M,9,N,S,19.0,0.6,51,23
MATA,17,12,2019,M,10,N,S,20.0,0.56,29,25
MATA,17,12,2019,M,11,N,S,21.0,0.53,29,26
MATA,17,12,2019,M,12,N,S,22.0,0.46,28,22
MATA,17,12,2019,M,13,N,S,23.0,0.44,11,33
MATA,17,12,2019,M,14,N,S,23.0,0.44,19,38
MATA,17,12,2019,M,15,N,S,22.0,0.53,21,35
MATA,17,12,2019,M,16,N,S,21.0,0.6,69,26
MATA,17,12,2019,M,17,N,S,20.0,0.6,40,24
MATA,17,12,2019,M,18,N,S,19.0,0.68,37,43
MATA,17,12,2019,M,19,N,S,18.0,0.68,21,45
MATA,17,12,2019,M,20,N,S,18.0,0.64,2,45
MATA,17,12,2019,M,21,N,S,17.0,0.72,1,15
MATA,17,12,2019,M,22,N,S,17.0,0.72,1,14
MATA,17,12,2019,M,23,N,S,16.0,0.77,0,6
MATA,18,12,2019,X,0,N,S,16.0,0.77,0,2
MATA,18,12,2019,X,6,N,S,16.0,0.72,9,3
MATA,18,12,2019,X,7,N,S,16.0,0.72,19,4
MATA,18,12,2019,X,8,N,S,16.0,0.68,45,3
MATA,18,12,2019,X,9,N,S,19.0,0.64,37,11
MATA,18,12,2019,X,10,N,S,20.0,0.64,27,23
MATA,18,12,2019,X,11,N,S,21.0,0.6,35,31
MATA,18,12,2019,X,12,N,S,21.0,0.64,20,23
MATA,18,12,2019,X,13,N,S,21.0,0.64,17,43
MATA,18,12,2019,X,14,N,S,20.0,0.68,15,40
MATA,18,12,2019,X,15,N,S,20.0,0.73,32,24
MATA,18,12,2019,X,16,N,S,20.0,0.73,52,19
MATA,18,12,2019,X,17,N,S,20.0,0.73,54,28
MATA,18,12,2019,X,18,N,S,20.0,0.73,32,41
MATA,18,12,2019,X,19,N,S,20.0,0.68,15,48
MATA,18,12,2019,X,20,N,S,20.0,0.73,3,38
MATA,18,12,2019,X,21,N,S,19.0,0.73,1,22
MATA,18,12,2019,X,22,N,S,17.0,0.82,0,8
MATA,18,12,2019,X,23,N,S,17.0,0.82,0,3
MATA,19,12,2019,J,0,N,S,17.0,0.77,0,2
MATA,19,12,2019,J,1,N,S,17.0,0.77,0,1
MATA,19,12,2019,J,6,N,S,15.0,0.82,7,1
MATA,19,12,2019,J,7,N,S,16.0,0.77,21,1
MATA,19,12,2019,J,8,N,S,16.0,0.77,41,4
MATA,19,12,2019,J,9,N,S,19.0,0.68,47,23
MATA,19,12,2019,J,10,N,S,20.0,0.64,31,22
MATA,19,12,2019,J,11,N,S,20.0,0.78,35,27
MATA,19,12,2019,J,12,N,S,21.0,0.73,24,32
MATA,19,12,2019,J,13,N,S,21.0,0.73,18,40
MATA,19,12,2019,J,14,N,S,21.0,0.69,13,36
MATA,19,12,2019,J,15,N,S,21.0,0.69,34,27
MATA,19,12,2019,J,16,N,S,21.0,0.69,53,18
MATA,19,12,2019,J,17,N,S,20.0,0.73,36,23
MATA,19,12,2019,J,18,N,S,20.0,0.73,42,43
MATA,19,12,2019,J,19,N,S,20.0,0.78,39,52
MATA,19,12,2019,J,20,N,S,20.0,0.73,12,39
MATA,19,12,2019,J,22,N,S,18.0,0.83,3,24
MATA,19,12,2019,J,23,N,S,18.0,0.77,0,12
MATA,20,12,2019,V,0,N,S,17.0,0.77,0,5
MATA,20,12,2019,V,1,N,S,17.0,0.72,0,1
MATA,20,12,2019,V,3,N,S,16.0,0.77,0,1
MATA,20,12,2019,V,6,N,S,16.0,0.82,5,2
MATA,20,12,2019,V,7,N,S,17.0,0.82,23,2
MATA,20,12,2019,V,8,N,S,18.0,0.77,41,7
MATA,20,12,2019,V,9,N,S,19.0,0.78,49,22
MATA,20,12,2019,V,10,N,S,20.0,0.78,45,24
MATA,20,12,2019,V,11,N,S,21.0,0.73,33,38
MATA,20,12,2019,V,12,N,S,21.0,0.73,38,32
MATA,20,12,2019,V,13,N,S,20.0,0.78,38,48
MATA,20,12,2019,V,14,N,S,20.0,0.78,26,36
MATA,20,12,2019,V,15,N,S,21.0,0.73,22,34
MATA,20,12,2019,V,16,N,S,20.0,0.78,25,23
MATA,20,12,2019,V,17,N,S,20.0,0.78,45,27
MATA,20,12,2019,V,18,N,S,20.0,0.78,36,37
MATA,20,12,2019,V,19,N,S,19.0,0.83,53,40
MATA,20,12,2019,V,20,N,S,18.0,0.83,25,40
MATA,20,12,2019,V,21,N,S,18.0,0.83,7,19
MATA,20,12,2019,V,22,N,S,17.0,0.88,1,29
MATA,20,12,2019,V,23,N,S,17.0,0.82,0,22
MATA,21,12,2019,S,0,N,N,17.0,0.77,0,15
MATA,21,12,2019,S,1,N,N,16.0,0.82,1,8
MATA,21,12,2019,S,2,N,N,16.0,0.82,0,2
MATA,21,12,2019,S,4,N,N,16.0,0.82,0,1
MATA,21,12,2019,S,6,N,N,16.0,0.82,1,0
MATA,21,12,2019,S,7,N,N,17.0,0.77,2,2
MATA,21,12,2019,S,8,N,N,15.0,0.82,2,0
MATA,21,12,2019,S,9,N,N,20.0,0.68,8,4
MATA,21,12,2019,S,10,N,N,22.0,0.64,9,5
MATA,21,12,2019,S,11,N,N,22.0,0.64,18,10
MATA,21,12,2019,S,12,N,N,23.0,0.61,14,7
MATA,21,12,2019,S,13,N,N,22.0,0.64,15,23
MATA,21,12,2019,S,14,N,N,22.0,0.69,9,10
MATA,21,12,2019,S,15,N,N,22.0,0.69,0,3
MATA,21,12,2019,S,16,N,N,22.0,0.69,4,7
MATA,21,12,2019,S,17,N,N,21.0,0.73,6,5
MATA,21,12,2019,S,18,N,N,20.0,0.73,10,4
MATA,21,12,2019,S,19,N,N,20.0,0.68,33,7
MATA,21,12,2019,S,20,N,N,20.0,0.68,19,11
MATA,21,12,2019,S,21,N,N,20.0,0.73,6,12
MATA,21,12,2019,S,22,N,N,20.0,0.73,3,26
MATA,21,12,2019,S,23,N,N,20.0,0.73,0,12
MATA,22,12,2019,D,0,N,N,20.0,0.83,0,8
MATA,22,12,2019,D,1,N,N,20.0,0.83,0,6
MATA,22,12,2019,D,8,N,N,20.0,0.64,0,1
MATA,22,12,2019,D,9,N,N,21.0,0.64,1,1
MATA,22,12,2019,D,10,N,N,21.0,0.64,3,2
MATA,22,12,2019,D,11,N,N,22.0,0.64,7,3
MATA,22,12,2019,D,12,N,N,22.0,0.6,9,4
MATA,22,12,2019,D,13,N,N,22.0,0.6,5,6
MATA,22,12,2019,D,14,N,N,23.0,0.61,1,2
MATA,22,12,2019,D,15,N,N,22.0,0.64,3,2
MATA,22,12,2019,D,16,N,N,22.0,0.64,1,3
MATA,22,12,2019,D,17,N,N,21.0,0.73,6,3
MATA,22,12,2019,D,18,N,N,20.0,0.78,7,6
MATA,22,12,2019,D,19,N,N,20.0,0.78,4,7
MATA,22,12,2019,D,20,N,N,20.0,0.78,4,4
MATA,22,12,2019,D,21,N,N,20.0,0.78,2,6
MATA,22,12,2019,D,22,N,N,20.0,0.78,0,3
MATA,22,12,2019,D,23,N,N,21.0,0.73,1,2
MATA,23,12,2019,L,6,N,N,17.0,0.88,6,0
MATA,23,12,2019,L,7,N,N,17.0,0.82,19,4
MATA,23,12,2019,L,8,N,N,17.0,0.88,29,4
MATA,23,12,2019,L,9,N,N,19.0,0.83,34,13
MATA,23,12,2019,L,10,N,N,20.0,0.78,32,20
MATA,23,12,2019,L,11,N,N,21.0,0.73,34,28
MATA,23,12,2019,L,12,N,N,21.0,0.78,20,29
MATA,23,12,2019,L,13,N,N,20.0,0.83,23,33
MATA,23,12,2019,L,14,N,N,21.0,0.78,18,37
MATA,23,12,2019,L,15,N,N,21.0,0.78,16,18
MATA,23,12,2019,L,16,N,N,21.0,0.78,31,16
MATA,23,12,2019,L,17,N,N,20.0,0.83,37,23
MATA,23,12,2019,L,18,N,N,20.0,0.83,30,24
MATA,23,12,2019,L,19,N,N,19.0,0.83,22,26
MATA,23,12,2019,L,20,N,N,18.0,0.88,16,40
MATA,23,12,2019,L,21,N,N,18.0,0.83,8,30
MATA,23,12,2019,L,22,N,N,17.0,0.72,1,14
MATA,23,12,2019,L,23,N,N,17.0,0.82,0,9
MATA,24,12,2019,M,0,N,N,18.0,0.49,1,5
MATA,24,12,2019,M,1,N,N,19.0,0.34,0,1
MATA,24,12,2019,M,6,N,N,19.0,0.52,1,2
MATA,24,12,2019,M,7,N,N,18.0,0.59,7,2
MATA,24,12,2019,M,8,N,N,18.0,0.64,11,4
MATA,24,12,2019,M,9,N,N,21.0,0.64,18,6
MATA,24,12,2019,M,10,N,N,21.0,0.73,18,8
MATA,24,12,2019,M,11,N,N,22.0,0.64,21,20
MATA,24,12,2019,M,12,N,N,24.0,0.5,19,21
MATA,24,12,2019,M,13,N,N,24.0,0.47,26,14
MATA,24,12,2019,M,14,N,N,25.0,0.36,12,22
MATA,24,12,2019,M,15,N,N,24.0,0.44,8,12
MATA,24,12,2019,M,16,N,N,24.0,0.5,8,13
MATA,24,12,2019,M,17,N,N,22.0,0.57,10,10
MATA,24,12,2019,M,18,N,N,21.0,0.46,5,16
MATA,24,12,2019,M,19,N,N,19.0,0.56,2,10
MATA,24,12,2019,M,20,N,N,19.0,0.52,5,3
MATA,24,12,2019,M,21,N,N,19.0,0.46,8,1
MATA,24,12,2019,M,22,N,N,18.0,0.39,2,1
MATA,24,12,2019,M,23,N,N,18.0,0.73,1,2
MATA,25,12,2019,X,0,S,N,16.0,0.51,1,5
MATA,25,12,2019,X,1,S,N,20.0,0.46,0,8
MATA,25,12,2019,X,2,S,N,19.0,0.43,0,3
MATA,25,12,2019,X,8,S,N,19.0,0.52,1,0
MATA,25,12,2019,X,10,S,N,23.0,0.53,2,0
MATA,25,12,2019,X,11,S,N,23.0,0.5,0,1
MATA,25,12,2019,X,12,S,N,23.0,0.5,1,0
MATA,25,12,2019,X,13,S,N,21.0,0.64,4,2
MATA,25,12,2019,X,14,S,N,21.0,0.6,4,2
MATA,25,12,2019,X,15,S,N,21.0,0.69,0,1
MATA,25,12,2019,X,16,S,N,21.0,0.64,6,3
MATA,25,12,2019,X,17,S,N,21.0,0.64,1,3
MATA,25,12,2019,X,18,S,N,20.0,0.68,5,3
MATA,25,12,2019,X,19,S,N,21.0,0.64,3,4
MATA,25,12,2019,X,20,S,N,21.0,0.6,2,6
MATA,25,12,2019,X,21,S,N,20.0,0.78,1,2
MATA,25,12,2019,X,23,S,N,21.0,0.53,0,1
MATA,26,12,2019,J,0,N,N,20.0,0.53,1,1
MATA,26,12,2019,J,6,N,N,21.0,0.46,8,1
MATA,26,12,2019,J,7,N,N,21.0,0.49,15,4
MATA,26,12,2019,J,8,N,N,21.0,0.46,21,2
MATA,26,12,2019,J,9,N,N,22.0,0.5,23,8
MATA,26,12,2019,J,10,N,N,23.0,0.44,29,15
MATA,26,12,2019,J,11,N,N,24.0,0.31,35,17
MATA,26,12,2019,J,12,N,N,23.0,0.41,29,25
MATA,26,12,2019,J,13,N,N,23.0,0.44,18,43
MATA,26,12,2019,J,14,N,N,23.0,0.41,12,32
MATA,26,12,2019,J,15,N,N,22.0,0.46,16,17
MATA,26,12,2019,J,16,N,N,22.0,0.46,33,13
MATA,26,12,2019,J,17,N,N,21.0,0.6,40,15
MATA,26,12,2019,J,18,N,N,20.0,0.64,38,29
MATA,26,12,2019,J,19,N,N,19.0,0.52,40,39
MATA,26,12,2019,J,20,N,N,18.0,0.49,4,30
MATA,26,12,2019,J,21,N,N,18.0,0.49,3,32
MATA,26,12,2019,J,22,N,N,18.0,0.59,3,19
MATA,26,12,2019,J,23,N,N,18.0,0.49,0,10
MATA,27,12,2019,V,0,N,N,19.0,0.4,1,2
MATA,27,12,2019,V,3,N,N,18.0,0.37,1,1
MATA,27,12,2019,V,5,N,N,19.0,0.3,0,1
MATA,27,12,2019,V,6,N,N,19.0,0.3,4,2
MATA,27,12,2019,V,7,N,N,21.0,0.35,14,1
MATA,27,12,2019,V,8,N,N,19.0,0.37,26,5
MATA,27,12,2019,V,9,N,N,21.0,0.4,33,14
MATA,27,12,2019,V,10,N,N,22.0,0.46,33,21
MATA,27,12,2019,V,11,N,N,23.0,0.44,21,21
MATA,27,12,2019,V,12,N,N,24.0,0.38,15,22
MATA,27,12,2019,V,13,N,N,24.0,0.34,15,25
MATA,27,12,2019,V,14,N,N,24.0,0.34,13,35
MATA,27,12,2019,V,15,N,N,24.0,0.36,14,14
MATA,27,12,2019,V,16,N,N,24.0,0.31,17,7
MATA,27,12,2019,V,17,N,N,24.0,0.27,23,6
MATA,27,12,2019,V,18,N,N,22.0,0.46,21,24
MATA,27,12,2019,V,19,N,N,20.0,0.37,43,21
MATA,27,12,2019,V,20,N,N,21.0,0.28,21,27
MATA,27,12,2019,V,21,N,N,21.0,0.33,4,10
MATA,27,12,2019,V,22,N,N,21.0,0.3,1,22
MATA,27,12,2019,V,23,N,N,21.0,0.26,0,24
MATA,28,12,2019,S,0,N,N,21.0,0.28,1,10
MATA,28,12,2019,S,1,N,N,21.0,0.26,1,6
MATA,28,12,2019,S,2,N,N,20.0,0.28,0,1
MATA,28,12,2019,S,8,N,N,19.0,0.46,5,2
MATA,28,12,2019,S,9,N,N,22.0,0.43,12,7
MATA,28,12,2019,S,10,N,N,23.0,0.44,6,2
MATA,28,12,2019,S,11,N,N,23.0,0.44,15,6
MATA,28,12,2019,S,12,N,N,23.0,0.44,16,10
MATA,28,12,2019,S,13,N,N,23.0,0.44,8,18
MATA,28,12,2019,S,14,N,N,22.0,0.43,6,9
MATA,28,12,2019,S,15,N,N,22.0,0.53,3,5
MATA,28,12,2019,S,16,N,N,21.0,0.56,8,5
MATA,28,12,2019,S,17,N,N,21.0,0.6,10,5
MATA,28,12,2019,S,18,N,N,20.0,0.6,18,7
MATA,28,12,2019,S,19,N,N,19.0,0.64,33,10
MATA,28,12,2019,S,20,N,N,20.0,0.3,26,14
MATA,28,12,2019,S,21,N,N,21.0,0.23,0,13
MATA,28,12,2019,S,22,N,N,18.0,0.3,3,24
MATA,28,12,2019,S,23,N,N,19.0,0.26,0,17
MATA,29,12,2019,D,0,N,N,21.0,0.23,0,11
MATA,29,12,2019,D,1,N,N,21.0,0.23,0,5
MATA,29,12,2019,D,9,N,N,21.0,0.49,1,2
MATA,29,12,2019,D,10,N,N,22.0,0.5,4,1
MATA,29,12,2019,D,11,N,N,22.0,0.53,8,2
MATA,29,12,2019,D,12,N,N,22.0,0.53,6,4
MATA,29,12,2019,D,13,N,N,22.0,0.46,7,5
MATA,29,12,2019,D,14,N,N,22.0,0.57,5,3
MATA,29,12,2019,D,15,N,N,21.0,0.56,3,8
MATA,29,12,2019,D,16,N,N,21.0,0.6,0,1
MATA,29,12,2019,D,17,N,N,20.0,0.64,2,8
MATA,29,12,2019,D,18,N,N,20.0,0.64,8,2
MATA,29,12,2019,D,19,N,N,19.0,0.64,5,6
MATA,29,12,2019,D,20,N,N,19.0,0.49,2,4
MATA,29,12,2019,D,21,N,N,19.0,0.37,2,5
MATA,29,12,2019,D,23,N,N,21.0,0.25,0,1
MATA,30,12,2019,L,6,N,N,18.0,0.45,1,0
MATA,30,12,2019,L,7,N,N,17.0,0.48,11,3
MATA,30,12,2019,L,8,N,N,18.0,0.56,22,6
MATA,30,12,2019,L,9,N,N,21.0,0.49,21,10
MATA,30,12,2019,L,10,N,N,23.0,0.41,43,20
MATA,30,12,2019,L,11,N,N,23.0,0.41,21,17
MATA,30,12,2019,L,12,N,N,23.0,0.41,34,24
MATA,30,12,2019,L,13,N,N,23.0,0.36,18,36
MATA,30,12,2019,L,14,N,N,23.0,0.31,14,25
MATA,30,12,2019,L,15,N,N,23.0,0.36,14,16
MATA,30,12,2019,L,16,N,N,23.0,0.38,29,16
MATA,30,12,2019,L,17,N,N,22.0,0.41,34,21
MATA,30,12,2019,L,18,N,N,21.0,0.4,28,39
MATA,30,12,2019,L,19,N,N,20.0,0.32,15,25
MATA,30,12,2019,L,20,N,N,20.0,0.26,7,19
MATA,30,12,2019,L,21,N,N,19.0,0.43,3,16
MATA,30,12,2019,L,22,N,N,19.0,0.68,3,16
MATA,30,12,2019,L,23,N,N,18.0,0.59,0,2
MATA,31,12,2019,M,0,N,N,17.0,0.36,0,3
MATA,31,12,2019,M,1,N,N,18.0,0.37,0,1
MATA,31,12,2019,M,6,N,N,16.0,0.88,5,5
MATA,31,12,2019,M,7,N,N,16.0,0.82,1,2
MATA,31,12,2019,M,8,N,N,16.0,0.82,6,2
MATA,31,12,2019,M,9,N,N,18.0,0.77,16,5
MATA,31,12,2019,M,10,N,N,19.0,0.78,19,10
MATA,31,12,2019,M,11,N,N,19.0,0.78,30,14
MATA,31,12,2019,M,12,N,N,20.0,0.68,17,27
MATA,31,12,2019,M,13,N,N,21.0,0.56,24,19
MATA,31,12,2019,M,14,N,N,21.0,0.46,13,10
MATA,31,12,2019,M,15,N,N,20.0,0.49,13,12
MATA,31,12,2019,M,16,N,N,20.0,0.49,10,17
MATA,31,12,2019,M,17,N,N,19.0,0.52,15,11
MATA,31,12,2019,M,18,N,N,19.0,0.52,7,26
MATA,31,12,2019,M,19,N,N,18.0,0.56,3,12
MATA,31,12,2019,M,20,N,N,17.0,0.45,6,5
MATA,31,12,2019,M,21,N,N,17.0,0.27,10,1
MATA,31,12,2019,M,22,N,N,18.0,0.26,3,1
MATA,31,12,2019,M,23,N,N,17.0,0.27,1,0
METROPOL,1,12,2019,D,0,N,N,20.0,0.83,0,5
METROPOL,1,12,2019,D,1,N,N,20.0,0.83,0,4
METROPOL,1,12,2019,D,3,N,N,19.0,0.83,0,1
METROPOL,1,12,2019,D,5,N,N,19.0,0.78,1,0
METROPOL,1,12,2019,D,6,N,N,19.0,0.78,0,1
METROPOL,1,12,2019,D,10,N,N,22.0,0.64,5,1
METROPOL,1,12,2019,D,11,N,N,22.0,0.64,10,1
METROPOL,1,12,2019,D,12,N,N,22.0,0.64,6,9
METROPOL,1,12,2019,D,13,N,N,22.0,0.64,2,6
METROPOL,1,12,2019,D,14,N,N,22.0,0.64,1,6
METROPOL,1,12,2019,D,15,N,N,22.0,0.69,1,3
METROPOL,1,12,2019,D,16,N,N,22.0,0.6,5,0
METROPOL,1,12,2019,D,17,N,N,21.0,0.69,4,1
METROPOL,1,12,2019,D,18,N,N,20.0,0.68,1,4
METROPOL,1,12,2019,D,19,N,N,20.0,0.68,2,5
METROPOL,1,12,2019,D,20,N,N,20.0,0.64,1,2
METROPOL,1,12,2019,D,21,N,N,19.0,0.68,0,1
METROPOL,1,12,2019,D,22,N,N,19.0,0.68,1,2
METROPOL,2,12,2019,L,5,N,S,19.0,0.78,1,0
METROPOL,2,12,2019,L,6,N,S,18.0,0.77,20,3
METROPOL,2,12,2019,L,7,N,S,19.0,0.73,92,8
METROPOL,2,12,2019,L,8,N,S,20.0,0.68,100,23
METROPOL,2,12,2019,L,9,N,S,20.0,0.73,93,60
METROPOL,2,12,2019,L,10,N,S,19.0,0.83,83,74
METROPOL,2,12,2019,L,11,N,S,21.0,0.64,72,75
METROPOL,2,12,2019,L,12,N,S,23.0,0.57,61,76
METROPOL,2,12,2019,L,13,N,S,23.0,0.5,40,72
METROPOL,2,12,2019,L,14,N,S,22.0,0.53,20,95
METROPOL,2,12,2019,L,15,N,S,22.0,0.5,50,50
METROPOL,2,12,2019,L,16,N,S,21.0,0.53,68,38
METROPOL,2,12,2019,L,17,N,S,21.0,0.64,66,49
METROPOL,2,12,2019,L,18,N,S,20.0,0.64,37,70
METROPOL,2,12,2019,L,19,N,S,18.0,0.83,9,61
METROPOL,2,12,2019,L,20,N,S,18.0,0.77,3,40
METROPOL,2,12,2019,L,21,N,S,17.0,0.82,1,10
METROPOL,2,12,2019,L,22,N,S,17.0,0.88,2,8
METROPOL,2,12,2019,L,23,N,S,18.0,0.77,0,1
METROPOL,3,12,2019,M,5,N,S,18.0,0.73,1,0
METROPOL,3,12,2019,M,6,N,S,17.0,0.77,26,2
METROPOL,3,12,2019,M,7,N,S,18.0,0.73,92,10
METROPOL,3,12,2019,M,8,N,S,18.0,0.73,122,36
METROPOL,3,12,2019,M,9,N,S,19.0,0.64,83,67
METROPOL,3,12,2019,M,10,N,S,20.0,0.6,70,76
METROPOL,3,12,2019,M,11,N,S,21.0,0.49,82,82
METROPOL,3,12,2019,M,12,N,S,21.0,0.56,65,84
METROPOL,3,12,2019,M,13,N,S,21.0,0.53,31,55
